일자,시가,고가,저가,종가,거래량
20130923,72800,73200,71800,72400,995199
20130917,73500,73900,72100,72700,1639657
20130916,73500,74200,73200,73900,837226
20130913,73500,74000,72800,73200,955895
20130912,74500,75000,73400,73500,1630891
20130911,75100,75200,74000,74700,1156800
20130910,75100,75800,74100,75100,1070893
20130909,74800,75500,74500,75100,655269
20130906,74800,75300,74000,74600,846720
20130905,74600,74900,74100,74700,677357
20130904,73300,74500,72800,74500,880361
20130903,73200,74200,72800,73500,894353
20130902,72300,74200,72200,73200,903353
20130830,72300,72800,71200,72400,847022
20130829,71800,72800,71600,71800,686885
20130828,71100,71900,71000,71900,561540
20130827,71500,72500,71500,72300,621873
20130826,72000,72400,71600,72100,487687
20130823,71100,71800,71000,71600,627487
20130822,70800,71600,70500,70700,919355
20130821,72300,72800,71200,72000,891567
20130820,74000,74800,72200,72400,1023182
20130819,74700,74800,73800,74600,546235
20130816,74200,74800,73700,74400,1172402
20130814,76400,77000,75300,75800,928614
20130813,75400,76000,74400,75800,885691
20130812,76300,76500,74700,75200,954478
20130809,74300,76400,73700,76200,1575014
20130808,75000,75500,74100,74100,796655
20130807,74900,75900,74100,74100,1331944
20130806,73300,75400,72900,74900,2173489
20130805,71400,73200,71400,72800,1110111
20130802,72500,72600,71200,71500,1390645
20130801,73200,73500,71800,71900,1344909
20130731,72900,73200,72500,72900,833597
20130730,73100,73500,72600,73200,671418
20130729,72400,73200,71600,73200,937727
20130726,71900,72600,71500,72300,744835
20130725,73200,73600,72100,72400,2017734
20130724,72800,74600,72200,74200,2083753
20130723,70600,72800,70200,72500,1898235
20130722,70200,71100,69300,69800,1075243
20130719,70400,70800,69800,70000,709283
20130718,70300,71100,69600,69900,850765
20130717,71300,71700,69000,70200,1722973
20130716,72100,72300,70800,71000,575558
20130715,71100,72300,70000,72300,683406
20130712,72000,72000,70300,71300,885076
20130711,68700,71700,68500,71400,1344834
20130710,69200,69900,67200,67700,1208381
20130709,69100,69700,68200,69000,1046719
20130708,70500,71200,67800,68800,1234292
20130705,71100,71800,69700,70300,968978
20130704,70700,71300,70000,71000,670869
20130703,73000,73300,70300,70500,1372059
20130702,73900,74100,72800,73300,688818
20130701,72300,73900,72200,73300,735484
20130628,73400,73500,71800,73000,1093124
20130627,72300,73500,72100,72900,788423
20130626,70600,71800,70200,71300,935934
20130625,69500,71500,69200,69700,1058697
20130624,71600,72000,70400,70400,651613
20130621,72400,72600,70500,71500,1151715
20130620,73100,75100,72600,73500,976201
20130619,75700,75800,74000,74400,683486
20130618,73200,75600,72700,75500,1380411
20130617,72900,74000,72300,72600,600689
20130614,74000,74500,72000,73600,1158146
20130613,75400,75700,73500,73500,1256840
20130612,76700,78400,75100,75200,1302145
20130611,75800,77600,75100,77100,1281726
20130610,76300,77500,75100,75600,1142981
20130607,78000,78500,75800,75900,1998293
20130605,80100,80300,77400,77600,1688450
20130604,81700,81900,79900,80300,1204433
20130603,81000,82300,81000,81300,853814
20130531,81000,82500,81000,81200,1113562
20130530,82300,83000,80600,81000,1150208
20130529,82500,82800,81200,82300,1168147
20130528,82700,83000,81500,81900,976140
20130527,80200,82700,80200,82500,1123875
20130524,80800,81100,79200,80000,1273687
20130523,82900,83700,80100,80400,2183741
20130522,83600,84200,83200,83400,942879
20130521,85100,85300,83100,83300,1322631
20130520,86500,87200,84500,84800,1148029
20130516,85600,87000,85500,86100,1048246
20130515,85700,85900,84600,85500,789354
20130514,83300,85900,83300,85500,1389523
20130513,83000,84300,82600,83200,688841
20130510,84500,84900,83200,83300,922819
20130509,82800,84700,82500,84200,1457072
20130508,84900,85100,82200,82700,2251255
20130507,85400,86300,84200,84600,1079406
20130506,85700,86900,85300,85300,1140079
20130503,85500,85700,83600,84800,1922787
20130502,88200,88200,85000,85100,1978668
20130430,88900,89300,87600,88100,1004308
20130429,89800,90700,88300,88500,727612
20130426,88700,90400,88400,89700,955461
20130425,91100,91800,88000,88500,1672962
20130424,90600,91300,89000,90000,1425250
20130423,89900,90800,89500,90400,1339384
20130422,88100,90000,87800,89900,1251879
20130419,86700,88500,86600,87900,1239669
20130418,86000,87200,84700,86000,979060
20130417,86900,86900,85800,86400,828531
20130416,84200,86400,83800,86100,1329578
20130415,85000,86200,84800,85000,823425
20130412,86600,86600,85000,85200,1242035
20130411,86200,87300,84800,86600,2441188
20130410,82200,85800,81500,85000,3333503
20130409,78600,80800,78600,80800,1587374
20130408,78100,79700,77600,78200,829000
20130405,79400,79700,77800,78200,960028
20130404,79000,79900,78500,78800,825272
20130403,79400,80500,78400,80000,995107
20130402,80200,80600,78200,78800,1125786
20130401,81200,81200,79700,80000,799372
20130329,81700,82600,80800,81100,751731
20130328,82100,82900,80700,81400,878714
20130327,83200,83300,81800,82400,703196
20130326,82400,83000,82200,82800,918303
20130325,81900,82800,81600,82700,1041063
20130322,79500,81400,79100,80900,944717
20130321,80200,80800,79500,79700,778420
20130320,80900,81600,80000,80000,1063299
20130319,81300,82300,80300,80900,1753145
20130318,78500,82100,77800,80300,2319256
20130315,80900,81000,79100,79100,933732
20130314,80400,80700,79500,80500,1086770
20130313,78500,80300,78500,80000,1614468
20130312,78400,79600,78200,78500,834329
20130311,77700,79000,76900,78800,1088828
20130308,78000,78000,77200,77700,541127
20130307,77500,77800,76200,77700,801685
20130306,78500,78700,76700,77200,921624
20130305,78500,79000,77800,77800,742452
20130304,78200,78700,77500,77800,716762
20130228,78400,79000,78000,78300,1062525
20130227,78200,78500,77600,77900,584696
20130226,77300,78200,77300,77900,1072329
20130225,77400,78100,77000,77600,968251
20130222,77400,78000,76800,77000,1166913
20130221,76100,77600,75800,77400,1684381
20130220,76100,76300,75600,76300,1190845
20130219,75100,76200,75000,75400,973726
20130218,74500,75200,74000,75100,553815
20130215,74800,74800,74000,74500,812545
20130214,72900,74600,72500,74100,1049277
20130213,72100,73000,72000,73000,654466
20130212,71900,72600,71600,72000,604160
20130208,71300,72400,70900,71600,584765
20130207,69700,71500,69700,71100,859213
20130206,69600,70500,69600,69700,686119
20130205,70000,70600,69400,69500,1232415
20130204,72600,72700,70300,70700,1353819
20130201,72300,72800,71700,72000,829157
20130131,73700,73700,71500,72100,1700730
20130130,74000,74800,73000,73500,675063
20130129,73200,73900,72600,73500,734353
20130128,72900,73900,72400,73200,630205
20130125,73600,73700,71600,72600,1085032
20130124,74700,74900,73300,73600,1262830
20130123,76900,77300,75600,75600,659978
20130122,76500,76700,75700,76200,530093
20130121,75700,76900,75500,76300,1063172
20130118,74500,74800,73900,74800,586132
20130117,73000,74300,72900,73800,644278
20130116,73600,74100,72000,72500,1126426
20130115,74900,75600,73300,73500,998100
20130114,74200,75700,73600,75200,724914
20130111,76600,76700,74800,75100,965537
20130110,76000,76900,75600,75800,1190752
20130109,78700,78800,75700,75900,1841404
20130108,78300,79400,78100,78400,911522
20130107,79000,79600,77700,78700,1309379
20130104,78800,79200,77500,78700,1240505
20130103,78200,79800,76700,78500,2166032
20130102,74600,77800,74500,77500,2044460
20121228,73200,74200,73000,73600,646649
20121227,72400,73900,72000,73400,807743
20121226,73500,73800,71900,72200,981515
20121224,74200,74300,72500,73000,628368
20121221,73100,74700,72900,73800,1231567
20121220,72200,72900,71600,72700,1160285
20121218,72400,72600,71400,72200,987180
20121217,72300,72900,71800,72100,887133
20121214,72800,73300,71800,72200,2299052
20121213,73700,74400,72500,73800,1993848
20121212,76000,76400,73300,74000,1272177
20121211,75300,75600,74700,75600,761140
20121210,74600,75700,74500,74800,713244
20121207,74000,75100,73700,74500,1478331
20121206,71800,74300,71700,74000,2659560
20121205,75800,76500,73900,75100,1900988
20121204,77200,77300,75500,75800,1093366
20121203,76900,78300,76600,77200,1024233
20121130,76600,77400,76000,76300,990381
20121129,75700,76700,74600,76700,1416653
20121128,76500,76900,74500,74900,1694959
20121127,76900,77600,75800,77000,1482201
20121126,77100,78400,75700,76200,1685249
20121123,77200,77500,74700,76300,1940226
20121122,76500,77400,74300,77300,2156232
20121121,79300,79400,76200,76400,2733796
20121120,80500,81500,79200,79300,1577629
20121119,80600,81000,78900,79300,1503594
20121116,81400,81800,80300,80500,1146230
20121115,81800,82500,80600,81000,1751575
20121114,79200,83000,79100,82000,3681938
20121113,77000,79300,76500,78400,1756219
20121112,77000,77300,76100,76400,459585
20121109,74000,76900,73700,76900,1333770
20121108,75600,76200,74100,74800,1523871
20121107,77200,77900,76300,77300,876710
20121106,76600,76900,75300,76700,817042
20121105,77900,78500,75500,76200,1289604
20121102,77200,78300,77000,78200,1535777
20121101,75900,77200,75100,76300,1294255
20121031,76500,76800,75200,75900,1076589
20121030,75800,76500,75400,75700,1372217
20121029,73700,76000,73700,75000,2411228
20121026,73700,74700,72600,73000,1288316
20121025,74500,74900,73100,73900,1240047
20121024,72100,75000,71100,74000,2736762
20121023,73400,74200,72600,73000,1191054
20121022,72500,74000,72000,72800,1383440
20121019,72900,74100,72400,73500,2190042
20121018,70700,72500,70700,72200,2141182
20121017,69800,71000,69300,70300,2021422
20121016,68800,68900,68000,68600,721999
20121015,68000,68600,67500,67900,649681
20121012,67900,68500,67400,68200,913917
20121011,67600,68100,66800,67200,1419006
20121010,67300,68800,67300,67600,1051409
20121009,68400,69500,67600,67900,925267
20121008,70200,70200,68300,68300,825455
20121005,70100,70500,69100,69800,1142143
20121004,68300,70200,68000,69800,1187484
20121002,68400,68800,67700,68100,1311726
20120928,69300,70000,68300,69000,1443634
20120927,69000,70100,68900,69300,889788
20120926,68700,70700,67900,69200,1799127
20120925,73100,73400,69700,69800,3812575
20120924,75500,75500,72800,73800,1304908
20120921,76100,76800,74100,75200,1466947
20120920,77200,78900,75500,75700,1764483
20120919,76500,77500,75600,77100,1125673
20120918,76000,76400,75000,76400,1117464
20120917,76300,77200,76000,76300,1331105
20120914,75400,76100,75300,75700,1859636
20120913,72100,74100,71800,74100,1969981
20120912,72600,72800,71700,72300,1345461
20120911,71700,73200,71200,72200,1146056
20120910,72500,73300,71400,72000,995578
20120907,72000,72300,71200,72200,1765149
20120906,69800,71500,69800,70400,1527026
20120905,68500,70300,68300,69400,2178668
20120904,69200,69700,67600,68200,2289766
20120903,71400,71400,69200,69700,1315026
20120831,70500,71600,70200,70400,1092132
20120830,71900,72600,70000,70800,2242818
20120829,68700,71900,68700,71600,3718668
20120828,69000,69000,67100,68600,1634657
20120827,69000,70000,68100,69000,3423618
20120824,66700,67800,66200,67100,1153736
20120823,67000,67800,66100,67100,1234599
20120822,65600,67100,65600,66700,1849338
20120821,66000,66700,65500,65500,1087100
20120820,64600,66000,63700,66000,1511313
20120817,66500,66600,64200,64600,2268701
20120816,67000,67200,65300,66200,1065554
20120814,66400,66800,65400,66600,1433728
20120813,68500,68700,66100,66100,1507060
20120810,67100,68800,67100,67900,1340662
20120809,66100,67200,66000,67000,1541551
20120808,65800,67600,65600,66000,2098512
20120807,65900,66200,64800,65400,868038
20120806,66000,67100,65100,65600,2478766
20120803,60800,65500,60700,64900,4048018
20120802,61800,62500,61300,61700,1025434
20120801,61800,62400,61300,61600,1083614
20120731,61800,62700,61100,62400,1754130
20120730,62600,63400,61000,61800,1719036
20120727,61000,61900,60800,61900,2479910
20120726,56800,60000,56700,59800,2556935
20120725,56200,57500,55800,56100,1725234
20120724,56400,58200,56400,57300,1039731
20120723,57000,57300,56600,56600,758586
20120720,57100,58400,57100,57500,1363179
20120719,57500,57900,56700,56700,1289194
20120718,58800,59300,56800,57000,2051143
20120717,59100,59700,58500,58600,1631780
20120716,60800,61100,59300,59400,1451335
20120713,60300,60700,58900,60400,1358858
20120712,60200,61000,60000,60000,1198504
20120711,60300,60600,60000,60100,1128165
20120710,61500,61800,60300,60800,1086232
20120709,61400,62300,61000,61100,943641
20120706,62900,63100,61500,61700,1025788
20120705,62300,63200,61700,62700,1242297
20120704,63400,63600,62000,62500,1360976
20120703,61500,63400,61500,63200,1887597
20120702,61500,61900,60800,61000,1013967
20120629,60000,61200,59600,61000,1827984
20120628,61300,61700,60000,60300,1634479
20120627,61500,62100,61000,61300,979441
20120626,62000,62500,61300,61400,1275360
20120625,62800,62800,62000,62000,941114
20120622,62900,63300,62200,62800,1612697
20120621,64600,64600,63600,64000,955960
20120620,65300,65400,64100,64600,1364462
20120619,63700,65300,63600,64400,1471310
20120618,65400,66000,64400,64800,1886721
20120615,64200,64400,63300,63800,1665026
20120614,65400,65900,63500,64200,3815565
20120613,68100,68400,65800,66100,1260694
20120612,67400,67800,66600,67200,1481325
20120611,68700,70100,68400,69100,1258225
20120608,66800,67700,66000,67200,1037569
20120607,66000,68000,65700,66700,1939616
20120605,62400,65200,62300,64500,1492278
20120604,61700,62900,61200,61600,1991231
20120601,65500,65900,64000,64000,1341731
20120531,65600,66100,64800,66100,1295586
20120530,67600,67800,66200,67200,837493
20120529,67700,68000,66600,67800,732421
20120525,67100,67800,66600,66800,841060
20120524,65700,67400,65300,66300,858327
20120523,67300,67400,64700,65200,1629454
20120522,64800,67700,64500,67700,2258633
20120521,65200,65700,62000,62900,1993323
20120518,65100,65600,64100,64400,1923462
20120517,68000,68900,66300,66600,1813211
20120516,69500,70800,67200,67700,1390338
20120515,70600,71400,68900,70300,1311474
20120514,72400,73000,71400,71800,915496
20120511,73100,74000,71000,71600,1509788
20120510,73600,76000,73400,74500,2338284
20120509,70900,73400,70500,73100,2015698
20120508,70500,71500,69900,71000,709317
20120507,70900,71000,69600,69700,1180218
20120504,71000,72200,70700,72000,1010173
20120503,72100,72700,70600,71200,1250874
20120502,70300,72100,70200,72100,1753073
20120430,72600,73600,68900,70200,2332691
20120427,73300,74000,71300,72100,2129130
20120426,79000,79000,72900,72900,4651495
20120425,79400,80500,77300,77700,2719428
20120424,74400,79000,74300,78700,2866024
20120423,73700,75500,73700,75000,861721
20120420,75400,75500,72100,74400,2178577
20120419,76900,77200,75000,75500,1827172
20120418,78900,79300,77300,77400,1407595
20120417,76100,78100,76100,76700,1272144
20120416,76800,77500,75600,76000,1136251
20120413,76600,77700,76000,77700,1683440
20120412,78400,78400,74500,76000,2519614
20120410,79300,79700,78000,78300,962010
20120409,81600,83000,78500,78700,1410407
20120406,81100,83300,80800,81900,789501
20120405,80400,81700,80200,80800,967712
20120404,83300,83500,80600,80900,1255197
20120403,84500,84600,82600,82600,1541748
20120402,82800,84500,82800,84200,1024406
20120330,81500,83500,81500,82800,1394331
20120329,82300,82900,80200,82100,2095763
20120328,84900,85500,82100,82300,3112203
20120327,86100,86900,84100,86000,1846497
20120326,88900,88900,84500,85000,2346022
20120323,89000,89700,86400,88300,1746439
20120322,90500,90800,89200,90000,670821
20120321,89800,91900,89600,90000,909411
20120320,90600,90700,88300,90000,1188319
20120319,91800,92300,89600,90400,984841
20120316,93900,94000,91000,91700,1081399
20120315,93100,94300,92300,93300,1384009
20120314,92300,93900,92200,92900,1588552
20120313,91900,92100,90600,91100,869868
20120312,91400,92900,90800,91000,1418199
20120309,92000,92200,90200,90600,1275092
20120308,88100,91200,88000,90700,3392371
20120307,83800,88200,83600,87300,2078226
20120306,85200,86400,84700,85000,1107460
20120305,84600,85800,84100,84600,658981
20120302,87000,87000,85000,85200,1013648
